[2026-04-26 23:36:42,784][quality.model_adapters.onnx_adapter][INFO] - Loaded prefill model from /Users/ruaoccj/qwen3_tts_bundle_new/talker_prefill.onnx
[2026-04-27 00:00:24,915][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 2/200
[2026-04-27 00:00:24,954][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 3/200
[2026-04-27 00:00:24,990][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 4/200
[2026-04-27 00:00:25,027][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 5/200
[2026-04-27 00:00:25,062][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 6/200
[2026-04-27 00:00:25,097][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 7/200
[2026-04-27 00:00:25,131][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 8/200
[2026-04-27 00:00:25,166][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 9/200
[2026-04-27 00:00:25,203][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 10/200
[2026-04-27 00:00:25,237][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 11/200
[2026-04-27 00:00:25,275][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 12/200
[2026-04-27 00:00:25,312][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 13/200
[2026-04-27 00:00:25,352][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 14/200
[2026-04-27 00:00:25,393][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 15/200
[2026-04-27 00:00:25,432][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 16/200
[2026-04-27 00:00:25,470][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 17/200
[2026-04-27 00:00:25,505][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 18/200
[2026-04-27 00:00:25,539][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 19/200
[2026-04-27 00:00:25,588][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 20/200
[2026-04-27 00:00:25,648][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 21/200
[2026-04-27 00:00:25,682][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 22/200
[2026-04-27 00:00:25,717][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 23/200
[2026-04-27 00:00:25,753][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 24/200
[2026-04-27 00:00:25,789][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 25/200
[2026-04-27 00:00:25,825][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 26/200
[2026-04-27 00:00:25,861][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 27/200
[2026-04-27 00:00:25,898][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 28/200
[2026-04-27 00:00:25,947][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 29/200
[2026-04-27 00:00:25,985][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 30/200
[2026-04-27 00:00:25,994][quality.model_adapters.onnx_adapter][INFO] - Reached codec EOS at step 30
[2026-04-27 00:00:25,994][quality.model_adapters.onnx_adapter][INFO] - Generated timesteps: 30
[2026-04-27 00:00:25,995][quality.model_adapters.onnx_adapter][INFO] - Running vocoder with codes shape=(1, 16, 30)
[2026-04-27 00:00:26,354][quality.model_adapters.onnx_adapter][INFO] - Vocoder waveform shape=(1, 1, 57600) dtype=float32
[2026-04-27 00:00:27,824][quality.model_adapters.onnx_adapter][INFO] - Prefill embedding built: inputs_embeds=(1, 9, 1024) trailing_text_hidden=(52, 1024)
[2026-04-27 00:00:27,824][quality.model_adapters.onnx_adapter][INFO] - Running talker_prefill
[2026-04-27 00:00:27,871][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 1/200
[2026-04-27 00:00:27,906][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 2/200
[2026-04-27 00:00:27,941][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 3/200
[2026-04-27 00:00:27,974][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 4/200
[2026-04-27 00:00:28,008][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 5/200
[2026-04-27 00:00:28,039][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 6/200
[2026-04-27 00:00:28,072][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 7/200
[2026-04-27 00:00:28,104][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 8/200
[2026-04-27 00:00:28,136][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 9/200
[2026-04-27 00:00:28,169][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 10/200
[2026-04-27 00:00:28,205][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 11/200
[2026-04-27 00:00:28,245][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 12/200
[2026-04-27 00:00:28,283][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 13/200
[2026-04-27 00:00:28,317][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 14/200
[2026-04-27 00:00:28,350][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 15/200
[2026-04-27 00:00:28,384][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 16/200
[2026-04-27 00:00:28,419][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 17/200
[2026-04-27 00:00:28,453][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 18/200
[2026-04-27 00:00:28,487][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 19/200
[2026-04-27 00:00:28,521][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 20/200
[2026-04-27 00:00:28,555][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 21/200
[2026-04-27 00:00:28,589][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 22/200
[2026-04-27 00:00:28,623][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 23/200
[2026-04-27 00:00:28,656][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 24/200
[2026-04-27 00:00:28,688][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 25/200
[2026-04-27 00:00:28,721][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 26/200
[2026-04-27 00:00:28,754][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 27/200
[2026-04-27 00:00:28,787][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 28/200
[2026-04-27 00:00:28,819][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 29/200
[2026-04-27 00:00:28,851][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 30/200
[2026-04-27 00:00:28,884][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 31/200
[2026-04-27 00:00:28,917][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 32/200
[2026-04-27 00:00:28,951][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 33/200
[2026-04-27 00:00:28,984][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 34/200
[2026-04-27 00:00:29,017][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 35/200
[2026-04-27 00:00:29,050][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 36/200
[2026-04-27 00:00:29,084][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 37/200
[2026-04-27 00:00:29,116][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 38/200
[2026-04-27 00:00:29,149][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 39/200
[2026-04-27 00:00:29,182][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 40/200
[2026-04-27 00:00:29,215][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 41/200
[2026-04-27 00:00:29,249][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 42/200
[2026-04-27 00:00:29,286][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 43/200
[2026-04-27 00:00:29,325][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 44/200
[2026-04-27 00:00:29,368][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 45/200
[2026-04-27 00:00:29,441][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 46/200
[2026-04-27 00:00:29,492][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 47/200
[2026-04-27 00:00:29,540][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 48/200
[2026-04-27 00:00:29,587][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 49/200
[2026-04-27 00:00:29,632][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 50/200
[2026-04-27 00:00:29,669][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 51/200
[2026-04-27 00:00:29,706][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 52/200
[2026-04-27 00:00:29,748][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 53/200
[2026-04-27 00:00:29,784][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 54/200
[2026-04-27 00:00:29,822][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 55/200
[2026-04-27 00:00:29,857][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 56/200
[2026-04-27 00:00:29,894][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 57/200
[2026-04-27 00:00:29,932][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 58/200
[2026-04-27 00:00:29,969][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 59/200
[2026-04-27 00:00:30,006][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 60/200
[2026-04-27 00:00:30,043][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 61/200
[2026-04-27 00:00:30,079][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 62/200
[2026-04-27 00:00:30,116][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 63/200
[2026-04-27 00:00:30,152][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 64/200
[2026-04-27 00:00:30,188][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 65/200
[2026-04-27 00:00:30,225][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 66/200
[2026-04-27 00:00:30,266][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 67/200
[2026-04-27 00:00:30,308][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 68/200
[2026-04-27 00:00:30,350][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 69/200
[2026-04-27 00:00:30,391][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 70/200
[2026-04-27 00:00:30,431][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 71/200
[2026-04-27 00:00:30,468][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 72/200
[2026-04-27 00:00:30,505][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 73/200
[2026-04-27 00:00:30,541][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 74/200
[2026-04-27 00:00:30,577][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 75/200
[2026-04-27 00:00:30,612][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 76/200
[2026-04-27 00:00:30,647][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 77/200
[2026-04-27 00:00:30,683][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 78/200
[2026-04-27 00:00:30,722][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 79/200
[2026-04-27 00:00:30,779][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 80/200
[2026-04-27 00:00:30,821][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 81/200
[2026-04-27 00:00:30,860][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 82/200
[2026-04-27 00:00:30,900][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 83/200
[2026-04-27 00:00:30,939][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 84/200
[2026-04-27 00:00:30,980][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 85/200
[2026-04-27 00:00:31,020][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 86/200
[2026-04-27 00:00:31,060][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 87/200
[2026-04-27 00:00:31,099][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 88/200
[2026-04-27 00:00:31,138][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 89/200
[2026-04-27 00:00:31,180][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 90/200
[2026-04-27 00:00:31,218][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 91/200
[2026-04-27 00:00:31,259][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 92/200
[2026-04-27 00:00:31,298][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 93/200
[2026-04-27 00:00:31,336][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 94/200
[2026-04-27 00:00:31,374][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 95/200
[2026-04-27 00:00:31,412][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 96/200
[2026-04-27 00:00:31,450][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 97/200
[2026-04-27 00:00:31,488][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 98/200
[2026-04-27 00:00:31,525][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 99/200
[2026-04-27 00:00:31,561][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 100/200
[2026-04-27 00:00:31,598][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 101/200
[2026-04-27 00:00:31,635][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 102/200
[2026-04-27 00:00:31,673][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 103/200
[2026-04-27 00:00:31,712][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 104/200
[2026-04-27 00:00:31,759][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 105/200
[2026-04-27 00:00:31,797][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 106/200
[2026-04-27 00:00:31,835][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 107/200
[2026-04-27 00:00:31,873][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 108/200
[2026-04-27 00:00:31,913][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 109/200
[2026-04-27 00:00:31,951][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 110/200
[2026-04-27 00:00:31,988][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 111/200
[2026-04-27 00:00:32,024][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 112/200
[2026-04-27 00:00:32,061][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 113/200
[2026-04-27 00:00:32,101][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 114/200
[2026-04-27 00:00:32,138][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 115/200
[2026-04-27 00:00:32,174][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 116/200
[2026-04-27 00:00:32,211][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 117/200
[2026-04-27 00:00:32,249][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 118/200
[2026-04-27 00:00:32,301][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 119/200
[2026-04-27 00:00:32,338][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 120/200
[2026-04-27 00:00:32,374][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 121/200
[2026-04-27 00:00:32,410][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 122/200
